,API_NUMBER,TABLE_NAME,WHO,INTERPRET_DATE,FORMATION,THICKNESS,TOP,BOTTOM,LATITUDE,LONGITUDE
1411338,120974805000,HWYBRIDGE_LOG,nan,nan,Silty clay- trace to some sand- trace gravel- brown & gray- hard,6.75,0.25,7.0,42.378612,-87.831852
893117,120612052700,WFORMATIONS,nan,nan,clay,13.0,0.0,13.0,39.347102,-90.19106
893118,120612052700,WFORMATIONS,nan,nan,gravel,2.0,39.0,41.0,39.347102,-90.19106
893119,120612052700,WFORMATIONS,nan,nan,gravel,3.0,13.0,16.0,39.347102,-90.19106
893120,120612052700,WFORMATIONS,nan,nan,gravel hardpan mix,6.0,80.0,86.0,39.347102,-90.19106
893121,120612052700,WFORMATIONS,nan,nan,hardpan,12.0,80.0,92.0,39.347102,-90.19106
893122,120612052700,WFORMATIONS,nan,nan,hardpan,23.0,16.0,39.0,39.347102,-90.19106
893123,120612052700,WFORMATIONS,nan,nan,hardpan,39.0,41.0,80.0,39.347102,-90.19106
1528603,121013057700,WFORMATIONS,nan,nan,no record,16.0,200.0,216.0,38.751221,-87.8744
1528604,121013057700,WFORMATIONS,nan,nan,sandy shale,88.0,62.0,150.0,38.751221,-87.8744
1528605,121013057700,WFORMATIONS,nan,nan,white sandstone,25.0,37.0,62.0,38.751221,-87.8744
1528606,121013057700,WFORMATIONS,nan,nan,white water sand,50.0,150.0,200.0,38.751221,-87.8744
1528607,121013057700,WFORMATIONS,nan,nan,yellow clay,14.0,0.0,14.0,38.751221,-87.8744
1528608,121013057700,WFORMATIONS,nan,nan,yellow sandstone,23.0,14.0,37.0,38.751221,-87.8744
2452267,121792256700,WFORMATIONS,nan,nan,"brown sand, fine & clean",6.0,10.0,16.0,40.529606,-89.694346
2452268,121792256700,WFORMATIONS,nan,nan,"brown sand, fine-very coarse some gravel",14.0,16.0,30.0,40.529606,-89.694346
2452269,121792256700,WFORMATIONS,nan,nan,dirty brown sand,10.0,0.0,10.0,40.529606,-89.694346
2452270,121792256700,WFORMATIONS,nan,nan,"fine brn sand, coarse sand w/fine gravel",4.0,57.0,61.0,40.529606,-89.694346
2452271,121792256700,WFORMATIONS,nan,nan,fine brown sand fine gravel w/rocks,1.0,56.0,57.0,40.529606,-89.694346
2452272,121792256700,WFORMATIONS,nan,nan,fine red sand tr. med sand & few pebbles,11.0,42.0,53.0,40.529606,-89.694346
2452273,121792256700,WFORMATIONS,nan,nan,"medium sand, coarse gravel",12.0,30.0,42.0,40.529606,-89.694346
2452274,121792256700,WFORMATIONS,nan,nan,red fine sand med-coarse sand w/pebbles,3.0,53.0,56.0,40.529606,-89.694346
1458574,120992598700,WFORMATIONS,nan,nan,#12-#15 yellow sandstone,5.0,650.0,655.0,41.622859,-88.649082
1458575,120992598700,WFORMATIONS,nan,nan,#8-#10 yellow sandstone,5.0,645.0,650.0,41.622859,-88.649082
1458576,120992598700,WFORMATIONS,nan,nan,#8-#12 yellow sandstone,15.0,655.0,670.0,41.622859,-88.649082
1458577,120992598700,WFORMATIONS,nan,nan,10-25 clean sand,11.0,17.0,28.0,41.622859,-88.649082
1458578,120992598700,WFORMATIONS,nan,nan,10-60 slot sand w/stones,21.0,57.0,78.0,41.622859,-88.649082
1458579,120992598700,WFORMATIONS,nan,nan,30-40 slot sand,2.0,28.0,30.0,41.622859,-88.649082
1458580,120992598700,WFORMATIONS,nan,nan,"30-60 clean sand (2"" water loss)",8.0,34.0,42.0,41.622859,-88.649082
1458581,120992598700,WFORMATIONS,nan,nan,cherty limestone w/shale streaks,2.0,188.0,190.0,41.622859,-88.649082
1458582,120992598700,WFORMATIONS,nan,nan,dirty yellow sand,9.0,8.0,17.0,41.622859,-88.649082
1458583,120992598700,WFORMATIONS,nan,nan,dolomite sandstone (yellow & white),78.0,190.0,268.0,41.622859,-88.649082
1458584,120992598700,WFORMATIONS,nan,nan,fine white sandstone (cemented),30.0,515.0,545.0,41.622859,-88.649082
1458585,120992598700,WFORMATIONS,nan,nan,fractured limestone/gravel,13.0,78.0,91.0,41.622859,-88.649082
1458586,120992598700,WFORMATIONS,nan,nan,gray clay,4.0,30.0,34.0,41.622859,-88.649082
1458587,120992598700,WFORMATIONS,nan,nan,gray clay,15.0,42.0,57.0,41.622859,-88.649082
1458588,120992598700,WFORMATIONS,nan,nan,gray dolomite siltstone,12.0,578.0,590.0,41.622859,-88.649082
1458589,120992598700,WFORMATIONS,nan,nan,gray limestone,25.0,435.0,460.0,41.622859,-88.649082
1458590,120992598700,WFORMATIONS,nan,nan,gray sandstone,6.0,602.0,608.0,41.622859,-88.649082
1458591,120992598700,WFORMATIONS,nan,nan,gray sandstone,25.0,545.0,570.0,41.622859,-88.649082
1458592,120992598700,WFORMATIONS,nan,nan,limestone w/white shale streaks,21.0,91.0,112.0,41.622859,-88.649082
1458593,120992598700,WFORMATIONS,nan,nan,white limestone,5.0,268.0,273.0,41.622859,-88.649082
1458594,120992598700,WFORMATIONS,nan,nan,white limestone,15.0,173.0,188.0,41.622859,-88.649082
1458595,120992598700,WFORMATIONS,nan,nan,white limestone,17.0,418.0,435.0,41.622859,-88.649082
1458596,120992598700,WFORMATIONS,nan,nan,white limestone,52.0,460.0,512.0,41.622859,-88.649082
1458597,120992598700,WFORMATIONS,nan,nan,"white ls, gry ls w/dolomite ss streaks",145.0,273.0,418.0,41.622859,-88.649082
1458598,120992598700,WFORMATIONS,nan,nan,white sandstone,12.0,112.0,124.0,41.622859,-88.649082
1458599,120992598700,WFORMATIONS,nan,nan,white sandstone & shale,5.0,168.0,173.0,41.622859,-88.649082
1458600,120992598700,WFORMATIONS,nan,nan,yellow clay,8.0,0.0,8.0,41.622859,-88.649082
1458601,120992598700,WFORMATIONS,nan,nan,yellow dolomite sandstone,37.0,608.0,645.0,41.622859,-88.649082
1458602,120992598700,WFORMATIONS,nan,nan,yellow limestone,3.0,512.0,515.0,41.622859,-88.649082
1458603,120992598700,WFORMATIONS,nan,nan,yellow sandstone,8.0,570.0,578.0,41.622859,-88.649082
1458604,120992598700,WFORMATIONS,nan,nan,yellow sandstone,12.0,590.0,602.0,41.622859,-88.649082
1458605,120992598700,WFORMATIONS,nan,nan,yellow sandstone (cemented) 10 gpm,17.0,151.0,168.0,41.622859,-88.649082
1458606,120992598700,WFORMATIONS,nan,nan,yellow sandstone (loose),27.0,124.0,151.0,41.622859,-88.649082
2945477,122010051400,WFORMATIONS,nan,nan,limestone,68.0,85.0,153.0,42.252708,-88.961739
2945478,122010051400,WFORMATIONS,nan,nan,no record,85.0,0.0,85.0,42.252708,-88.961739
2513873,121832506500,WFORMATIONS,nan,nan,black dirt,2.0,0.0,2.0,40.043532,-87.625776
2513874,121832506500,WFORMATIONS,nan,nan,brown clay,13.0,2.0,15.0,40.043532,-87.625776
2513875,121832506500,WFORMATIONS,nan,nan,gray clay,3.0,40.0,43.0,40.043532,-87.625776
2513876,121832506500,WFORMATIONS,nan,nan,gray clay,24.0,15.0,39.0,40.043532,-87.625776
2513877,121832506500,WFORMATIONS,nan,nan,gray clay at,0.0,50.0,50.0,40.043532,-87.625776
2513878,121832506500,WFORMATIONS,nan,nan,sand,1.0,39.0,40.0,40.043532,-87.625776
2513879,121832506500,WFORMATIONS,nan,nan,sand & gravel,7.0,43.0,50.0,40.043532,-87.625776
1868703,121192708000,HWYBRIDGE_LOG,nan,nan,brown and gray sandy silty clay,2.5,49.0,51.5,38.719161,-89.916128
1868704,121192708000,HWYBRIDGE_LOG,nan,nan,brown and gray silt,5.0,6.5,11.5,38.719161,-89.916128
1868705,121192708000,HWYBRIDGE_LOG,nan,nan,brown and gray silt loam (vertically seamed),12.5,31.5,44.0,38.719161,-89.916128
1868706,121192708000,HWYBRIDGE_LOG,nan,nan,brown and gray silty clay,5.0,44.0,49.0,38.719161,-89.916128
1868707,121192708000,HWYBRIDGE_LOG,nan,nan,brown and gray silty clay loam,2.5,4.0,6.5,38.719161,-89.916128
1868708,121192708000,HWYBRIDGE_LOG,nan,nan,brown silty clay,4.0,0.0,4.0,38.719161,-89.916128
1868709,121192708000,HWYBRIDGE_LOG,nan,nan,dark gray silt,2.5,11.5,14.0,38.719161,-89.916128
1868710,121192708000,HWYBRIDGE_LOG,nan,nan,gray and brown sandy gravely silty clay,10.0,51.5,61.5,38.719161,-89.916128
1868711,121192708000,HWYBRIDGE_LOG,nan,nan,gray clay,7.5,24.0,31.5,38.719161,-89.916128
1868712,121192708000,HWYBRIDGE_LOG,nan,nan,gray silt,7.5,14.0,21.5,38.719161,-89.916128
1868713,121192708000,HWYBRIDGE_LOG,nan,nan,gray silty clay,2.5,21.5,24.0,38.719161,-89.916128
735143,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,coal - #5A Briar Hill. N.B.B. very little calcite. Grades quickly into:,1.9,1101.1,1103.0,39.121043,-88.425063
735144,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,coal - (#5 coal - Springfield) not present.,4.5,1106.5,1111.0,39.121043,-88.425063
735145,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,coal - Herrin #6 coal. Not present,4.7,1075.6,1080.3,39.121043,-88.425063
735146,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"limestone - (Brereton) light tan to cream colored, fine grained, argillaceous. Becomes more argillaceous downward in lower 5 ft. shale partings 3 to 4 a foot. Some partings separated by 2 inches are connected by inclined shale partings. Partings contain fossils. Lower foot contains near vertical calcite filled fractures. Sharp contact to:",9.0,1065.0,1074.0,39.121043,-88.425063
735147,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"limestone - light tan, argillaceous. Shale distributed throughout limestone in planes in every direction. Appearance of underclay nodular limestone with thin shale partings. Sharp 45 degree contact to:",2.5,1060.0,1062.5,39.121043,-88.425063
735148,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"shale - (Anna Shale) black, fissile, finely bedded, hard",1.6,1074.0,1075.6,39.121043,-88.425063
735149,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"shale - black, very carbonaceous, fissile. Grades rapidly into:",3.5,1103.0,1106.5,39.121043,-88.425063
735150,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"shale - hard, dark olive, calcareous. Sharp contact to:",2.5,1062.5,1065.0,39.121043,-88.425063
735151,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"shale - medium dark gray, with limestone nodules throughout. Slightly calcareous. Limestone nodules are very argillaceous. Grades into:",3.0,1085.0,1088.0,39.121043,-88.425063
735152,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"shale - medium gray, mottled, olive color. Shale is broken and filled with calcite up to 1/2 inch thick, at points 6 inches and 2.5 inches above the #5A coal",13.1,1088.0,1101.1,39.121043,-88.425063
735153,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"underclay - gray, slickensided, contains limestone nodules. Grades into:",4.7,1080.3,1085.0,39.121043,-88.425063
735154,120492298000,DESCRIPTIONS,RAB,9/5/1978 0:00:00,"underclay - grayish green, slickensided, becomes mottled downward.",7.0,1111.0,1118.0,39.121043,-88.425063
735155,120492298000,FORMATION_TOPS,nan,nan,Danville Coal #7,,1052.0,1055.0,39.121043,-88.425063
735156,120492298000,FORMATION_TOPS,nan,nan,Herrin Coal #6,,1076.0,1081.0,39.121043,-88.425063
735157,120492298000,FORMATION_TOPS,nan,nan,Springfield Coal,,1107.0,1111.0,39.121043,-88.425063
2741707,121932930400,WFORMATIONS,nan,nan,clay,15.0,0.0,15.0,38.038336,-88.317061
2741708,121932930400,WFORMATIONS,nan,nan,coal,2.0,210.0,212.0,38.038336,-88.317061
2741709,121932930400,WFORMATIONS,nan,nan,red sand,30.0,15.0,45.0,38.038336,-88.317061
2741710,121932930400,WFORMATIONS,nan,nan,sand shale,20.0,225.0,245.0,38.038336,-88.317061
2741711,121932930400,WFORMATIONS,nan,nan,sandy shale,15.0,305.0,320.0,38.038336,-88.317061
2741712,121932930400,WFORMATIONS,nan,nan,shale,13.0,212.0,225.0,38.038336,-88.317061
2741713,121932930400,WFORMATIONS,nan,nan,shale,35.0,45.0,80.0,38.038336,-88.317061
2741714,121932930400,WFORMATIONS,nan,nan,shale,60.0,245.0,305.0,38.038336,-88.317061
2741715,121932930400,WFORMATIONS,nan,nan,shale,110.0,100.0,210.0,38.038336,-88.317061
2741716,121932930400,WFORMATIONS,nan,nan,white sand,20.0,80.0,100.0,38.038336,-88.317061
2741717,121932930400,WFORMATIONS,nan,nan,white sand,56.0,320.0,376.0,38.038336,-88.317061
1307722,120972743300,WFORMATIONS,nan,nan,"coarse sand, red",6.0,64.0,70.0,42.427105,-88.15823
1307723,120972743300,WFORMATIONS,nan,nan,fill,6.0,0.0,6.0,42.427105,-88.15823
1307724,120972743300,WFORMATIONS,nan,nan,"gray, smooth",15.0,30.0,45.0,42.427105,-88.15823
1307725,120972743300,WFORMATIONS,nan,nan,"hardpan, blue",7.0,23.0,30.0,42.427105,-88.15823
1307726,120972743300,WFORMATIONS,nan,nan,peat,17.0,6.0,23.0,42.427105,-88.15823
1307727,120972743300,WFORMATIONS,nan,nan,"silty sand, gray",19.0,45.0,64.0,42.427105,-88.15823
2961048,122012850600,WFORMATIONS,nan,nan,sand & gravel,52.0,10.0,62.0,42.432017,-89.032557
2961049,122012850600,WFORMATIONS,nan,nan,top soil,10.0,0.0,10.0,42.432017,-89.032557
2720861,121930722900,FORMATION_TOPS, ,nan,Aux Vases,,2975.0,3000.0,38.106217,-88.084467
2720862,121930722900,FORMATION_TOPS, ,nan,Barlow,,2672.0,2683.0,38.106217,-88.084467
2720863,121930722900,FORMATION_TOPS, ,nan,Cypress,,2704.0,2834.0,38.106217,-88.084467
2720864,121930722900,FORMATION_TOPS, ,nan,Glen Dean,,2475.0,2509.0,38.106217,-88.084467
2720865,121930722900,FORMATION_TOPS, ,nan,Golconda,,2570.0,,38.106217,-88.084467
2720866,121930722900,FORMATION_TOPS, ,nan,Kinkaid Lower,,1996.0,2018.0,38.106217,-88.084467
2720867,121930722900,FORMATION_TOPS, ,nan,Menard,,2225.0,2284.0,38.106217,-88.084467
2720868,121930722900,FORMATION_TOPS, ,nan,Menard Lower,,2299.0,2300.0,38.106217,-88.084467
2720869,121930722900,FORMATION_TOPS, ,nan,Ste Genevieve,,3000.0,,38.106217,-88.084467
2720870,121930722900,FORMATION_TOPS, ,nan,Tar Springs,,2434.0,2470.0,38.106217,-88.084467
2720871,121930722900,FORMATION_TOPS, ,nan,Vienna,,2363.0,2375.0,38.106217,-88.084467
2789792,121952203800,WFORMATIONS,nan,nan,gravel,3.0,40.0,43.0,41.794848,-89.878374
2789793,121952203800,WFORMATIONS,nan,nan,sand,3.0,37.0,40.0,41.794848,-89.878374
2789794,121952203800,WFORMATIONS,nan,nan,sand,4.0,30.0,34.0,41.794848,-89.878374
2789795,121952203800,WFORMATIONS,nan,nan,sandstone,3.0,43.0,46.0,41.794848,-89.878374
2789796,121952203800,WFORMATIONS,nan,nan,silt & clay,3.0,34.0,37.0,41.794848,-89.878374
2789797,121952203800,WFORMATIONS,nan,nan,silt & clay,30.0,0.0,30.0,41.794848,-89.878374
1639373,121112469900,WFORMATIONS,nan,nan,clay,3.0,2.0,5.0,42.226289,-88.599286
1639374,121112469900,WFORMATIONS,nan,nan,clay,311.0,9.0,320.0,42.226289,-88.599286
1639375,121112469900,WFORMATIONS,nan,nan,limestone,20.0,320.0,340.0,42.226289,-88.599286
1639376,121112469900,WFORMATIONS,nan,nan,sand,4.0,5.0,9.0,42.226289,-88.599286
1639377,121112469900,WFORMATIONS,nan,nan,topsoil,2.0,0.0,2.0,42.226289,-88.599286
2655527,121913023600,FORMATION_TOPS,nan,nan,Aux Vases,,3326.0,,38.261444,-88.535872
2655528,121913023600,FORMATION_TOPS,nan,nan,Barlow,,2981.0,2993.0,38.261444,-88.535872
2655529,121913023600,FORMATION_TOPS,nan,nan,Cypress,,3069.0,3206.0,38.261444,-88.535872
2655530,121913023600,FORMATION_TOPS,nan,nan,Glen Dean,,2757.0,2791.0,38.261444,-88.535872
2655531,121913023600,FORMATION_TOPS,nan,nan,Golconda,,2850.0,,38.261444,-88.535872
2655532,121913023600,FORMATION_TOPS,nan,nan,McClosky Lower,,3482.0,,38.261444,-88.535872
2655533,121913023600,FORMATION_TOPS,nan,nan,McClosky Upper,,3426.0,,38.261444,-88.535872
2655534,121913023600,FORMATION_TOPS,nan,nan,Menard,,2493.0,2548.0,38.261444,-88.535872
2655535,121913023600,FORMATION_TOPS,nan,nan,Renault Lower,,3280.0,3294.0,38.261444,-88.535872
2655536,121913023600,FORMATION_TOPS,nan,nan,Salem,,3868.0,,38.261444,-88.535872
2655537,121913023600,FORMATION_TOPS,nan,nan,Salem Lower,,4192.0,,38.261444,-88.535872
2655538,121913023600,FORMATION_TOPS,nan,nan,Salem Upper,,3920.0,,38.261444,-88.535872
2655539,121913023600,FORMATION_TOPS,nan,nan,St Louis,,3546.0,,38.261444,-88.535872
2655540,121913023600,FORMATION_TOPS,nan,nan,Ste Genevieve,,3360.0,,38.261444,-88.535872
2655541,121913023600,FORMATION_TOPS,nan,nan,Tar Springs,,2663.0,2718.0,38.261444,-88.535872
2655542,121913023600,FORMATION_TOPS,nan,nan,Warsaw,,4309.0,,38.261444,-88.535872
2585334,121890198800,WFORMATIONS,nan,nan,shale,1.0,84.0,85.0,38.27905,-89.571467
2585335,121890198800,WFORMATIONS,nan,nan,shale,1.0,104.0,105.0,38.27905,-89.571467
2585336,121890198800,WFORMATIONS,nan,nan,shale,6.0,88.0,94.0,38.27905,-89.571467
2585337,121890198800,WFORMATIONS,nan,nan,soil,1.0,0.0,1.0,38.27905,-89.571467
2585338,121890198800,WFORMATIONS,nan,nan,white sandrock,3.0,85.0,88.0,38.27905,-89.571467
2585339,121890198800,WFORMATIONS,nan,nan,white sandrock,10.0,94.0,104.0,38.27905,-89.571467
2585340,121890198800,WFORMATIONS,nan,nan,white sandrock,45.0,39.0,84.0,38.27905,-89.571467
2585341,121890198800,WFORMATIONS,nan,nan,yellow clay,19.0,1.0,20.0,38.27905,-89.571467
2585342,121890198800,WFORMATIONS,nan,nan,yellow sandrock,19.0,20.0,39.0,38.27905,-89.571467
1682205,121113454900,WFORMATIONS,nan,nan,gravel,27.0,143.0,170.0,42.458564,-88.290374
1682206,121113454900,WFORMATIONS,nan,nan,gray clay,53.0,90.0,143.0,42.458564,-88.290374
1682207,121113454900,WFORMATIONS,nan,nan,red clay,6.0,0.0,6.0,42.458564,-88.290374
1682208,121113454900,WFORMATIONS,nan,nan,red clay,54.0,36.0,90.0,42.458564,-88.290374
1682209,121113454900,WFORMATIONS,nan,nan,sand & gravel,30.0,6.0,36.0,42.458564,-88.290374
1486945,121010220200,FORMATION_TOPS,JVB,nan,Barlow,,1528.0,1547.0,38.633572,-87.678343
1486946,121010220200,FORMATION_TOPS,JVB,nan,Cypress,,1583.0,1641.0,38.633572,-87.678343
1486947,121010220200,FORMATION_TOPS,JVB,nan,Paint Creek,,1648.0,1654.0,38.633572,-87.678343
1486948,121010220200,FORMATION_TOPS,JVB,nan,Renault Upper,,1706.0,1715.0,38.633572,-87.678343
1486949,121010220200,FORMATION_TOPS,JVB,nan,Ste Genevieve,,1790.0,,38.633572,-87.678343
1486950,121010220200,FORMATION_TOPS,nan,nan,Danville Coal #7,,376.0,380.0,38.633572,-87.678343
1486951,121010220200,FORMATION_TOPS,nan,nan,Springfield Coal,,476.0,479.0,38.633572,-87.678343
1486952,121010220200,WFORMATIONS,nan,nan,Barlow,19.0,1528.0,1547.0,38.633572,-87.678343
1486953,121010220200,WFORMATIONS,nan,nan,Cypress,9.0,1583.0,1592.0,38.633572,-87.678343
1486954,121010220200,WFORMATIONS,nan,nan,Cypress,16.0,1625.0,1641.0,38.633572,-87.678343
1486955,121010220200,WFORMATIONS,nan,nan,Paint Creek,6.0,1648.0,1654.0,38.633572,-87.678343
1486956,121010220200,WFORMATIONS,nan,nan,Ste. Genevieve top at,0.0,1790.0,1790.0,38.633572,-87.678343
1486957,121010220200,WFORMATIONS,nan,nan,Upper Renault,9.0,1706.0,1715.0,38.633572,-87.678343
1486958,121010220200,WFORMATIONS,nan,nan,no record,7.0,1641.0,1648.0,38.633572,-87.678343
1486959,121010220200,WFORMATIONS,nan,nan,no record,33.0,1592.0,1625.0,38.633572,-87.678343
1486960,121010220200,WFORMATIONS,nan,nan,no record,34.0,1790.0,1824.0,38.633572,-87.678343
1486961,121010220200,WFORMATIONS,nan,nan,no record,36.0,1547.0,1583.0,38.633572,-87.678343
1486962,121010220200,WFORMATIONS,nan,nan,no record,52.0,1654.0,1706.0,38.633572,-87.678343
1486963,121010220200,WFORMATIONS,nan,nan,no record,75.0,1715.0,1790.0,38.633572,-87.678343
1486964,121010220200,WFORMATIONS,nan,nan,no record,1528.0,0.0,1528.0,38.633572,-87.678343
888632,120592560300,FORMATION_TOPS,DLP,nan,Aux Vases,,2742.0,2770.0,37.7897,-88.109417
888633,120592560300,FORMATION_TOPS,DLP,nan,Barlow,,2422.0,2426.0,37.7897,-88.109417
888634,120592560300,FORMATION_TOPS,DLP,nan,Benoist,,2570.0,2661.0,37.7897,-88.109417
888635,120592560300,FORMATION_TOPS,DLP,nan,Clore,,1767.0,1782.0,37.7897,-88.109417
